distance,average_hours,truck_age,load_capacity_pounds,mileage_mpg,fuel_type,temp_x,wind_speed_x,humidity_x,visibility_x,pressure_x,no_of_vehicles,accident,gender,age,experience,driving_style,ratings,average_speed_mph,temp_y,wind_speed_y,humidity_y,visibility_y,pressure_y,delay,efficiency,fuel_efficiency,weather_impact,visibility_speed,age_experience_ratio
985.52,19.71,7,15000.0,14,gas,47.75,7.25,83.25,6.0,1013.25,1539.08,3,male,42,6,conservative,8,43.73,28.54,10.12,82.25,4.46,1026.46,0,50.0,70.39,842.91,262.38,7.0
752.82,15.06,9,15000.0,24,diesel,47.5,7.5,90.5,6.0,1018.0,1530.75,2,male,57,25,conservative,7,48.75,28.54,10.12,82.25,4.46,1026.46,0,49.99,31.37,916.31,292.5,2.28
677.39,13.55,9,6000.0,21,diesel,49.0,5.75,78.0,6.0,1017.0,1547.42,4,male,47,6,Unknown,3,63.95,28.54,10.12,82.25,4.46,1026.46,0,49.99,32.26,789.75,383.7,7.83
859.0,17.18,10,15000.0,22,diesel,43.25,6.25,67.0,6.0,1016.0,1514.08,0,male,46,7,conservative,4,44.02,28.54,10.12,82.25,4.46,1026.46,0,50.0,39.05,678.38,264.12,6.57
286.81,5.74,9,6000.0,18,gas,52.25,7.75,79.75,6.0,1016.0,1522.42,1,male,52,22,proactive,7,58.99,28.54,10.12,82.25,4.46,1026.46,0,49.97,15.93,807.47,353.94,2.36
78.82,1.58,7,20000.0,21,diesel,76.5,9.75,64.25,6.0,1012.75,1522.42,1,male,45,3,conservative,7,46.52,28.54,10.12,82.25,4.46,1026.46,0,49.89,3.75,650.53,279.12,15.0
558.55,11.17,9,10000.0,23,diesel,58.25,7.25,53.0,6.0,1019.5,1530.75,2,male,55,14,proactive,4,61.36,28.54,10.12,82.25,4.46,1026.46,1,50.0,24.28,536.62,368.16,3.93
176.12,3.52,8,6000.0,27,diesel,63.0,5.25,48.25,6.0,1017.75,1522.42,1,male,48,16,proactive,4,60.35,28.54,10.12,82.25,4.46,1026.46,0,50.03,6.52,488.53,362.1,3.0
367.45,7.35,6,15000.0,21,diesel,58.5,3.75,57.25,6.0,1014.75,1522.42,1,male,45,10,conservative,4,43.35,28.54,10.12,82.25,4.46,1026.46,0,49.99,17.5,579.66,260.1,4.5
857.17,17.14,11,10000.0,21,Unknown,56.0,4.25,61.25,6.0,1017.25,1530.75,2,male,44,16,conservative,4,48.2,28.54,10.12,82.25,4.46,1026.46,0,50.01,40.82,620.16,289.2,2.75
263.95,5.28,7,3000.0,26,diesel,53.0,7.25,71.75,6.0,1012.25,1539.08,3,male,41,8,proactive,4,60.01,28.54,10.12,82.25,4.46,1026.46,1,49.99,10.15,726.47,360.06,5.12
208.69,4.17,9,15000.0,17,gas,50.0,7.5,69.25,6.0,1014.25,1514.08,0,male,60,16,conservative,7,39.7,28.54,10.12,82.25,4.46,1026.46,0,50.05,12.28,701.16,238.2,3.75
688.91,13.78,11,15000.0,19,diesel,38.5,4.5,85.5,6.0,1012.0,1307.88,1,male,52,24,proactive,7,60.35,35.54,13.58,75.29,3.75,1015.46,0,49.99,36.26,1161.38,362.1,2.17
470.26,9.41,11,3000.0,24,diesel,40.0,7.5,52.0,6.0,1026.5,1299.54,0,male,50,11,proactive,4,59.36,35.54,13.58,75.29,3.75,1015.46,0,49.97,19.59,706.33,356.16,4.55
661.29,13.23,12,3000.0,25,diesel,38.5,2.75,82.75,5.25,1023.0,1307.88,1,male,52,21,proactive,4,60.99,35.54,13.58,75.29,3.75,1015.46,0,49.98,26.45,1124.02,320.2,2.48
1077.52,21.55,9,15000.0,23,diesel,49.0,3.75,68.25,6.0,1017.5,1307.88,1,male,46,1,proactive,7,58.87,35.54,13.58,75.29,3.75,1015.46,0,50.0,46.85,927.06,353.22,46.0
313.89,6.28,6,4000.0,27,diesel,53.0,5.5,75.5,4.75,1019.75,1324.54,3,male,45,16,conservative,7,36.3,35.54,13.58,75.29,3.75,1015.46,1,49.98,11.63,1025.54,172.42,2.81
274.13,5.48,10,3000.0,20,gas,48.5,4.25,77.25,6.0,1016.75,1307.88,1,male,54,24,conservative,8,53.4,35.54,13.58,75.29,3.75,1015.46,0,50.02,13.71,1049.31,320.4,2.25
897.96,17.96,8,3000.0,21,diesel,56.0,5.0,82.75,3.5,1015.0,1307.88,1,male,50,10,conservative,7,49.87,35.54,13.58,75.29,3.75,1015.46,0,50.0,42.76,1124.02,174.54,5.0
589.99,11.8,9,3000.0,22,diesel,72.0,5.0,57.0,5.5,1016.5,1307.88,1,male,43,11,conservative,5,44.41,35.54,13.58,75.29,3.75,1015.46,1,50.0,26.82,774.25,244.26,3.91
684.27,13.69,10,8501.88,24,diesel,62.0,11.0,46.5,6.0,1017.75,1324.54,3,male,50,16,conservative,9,56.74,35.54,13.58,75.29,3.75,1015.46,0,49.98,28.51,631.62,340.44,3.12
705.5,14.11,8,15000.0,24,diesel,60.0,8.75,73.5,3.5,1012.5,1332.88,4,male,45,0,proactive,2,62.66,35.54,13.58,75.29,3.75,1015.46,0,50.0,29.4,998.38,219.31,inf
267.04,5.34,7,3000.0,22,gas,54.5,7.5,76.5,6.0,1010.5,1299.54,0,male,50,2,conservative,8,40.44,35.54,13.58,75.29,3.75,1015.46,0,50.01,12.14,1039.12,242.64,25.0
296.62,5.93,7,4000.0,24,diesel,49.5,2.75,74.25,6.0,1015.25,1316.21,2,male,53,24,proactive,4,61.75,35.54,13.58,75.29,3.75,1015.46,0,50.02,12.36,1008.56,370.5,2.21
675.3,13.51,12,10000.0,20,gas,65.5,5.5,90.75,6.0,1011.5,1307.88,1,male,47,13,conservative,6,47.14,35.54,13.58,75.29,3.75,1015.46,0,49.99,33.76,1232.69,282.84,3.62
263.46,5.27,7,15000.0,26,diesel,49.0,8.0,58.25,5.0,1019.25,1307.88,1,male,40,8,conservative,7,46.78,35.54,13.58,75.29,3.75,1015.46,0,49.99,10.13,791.23,233.9,5.0
247.63,4.95,11,20000.0,26,diesel,59.0,4.25,81.5,4.75,1013.5,1299.54,0,male,50,0,conservative,7,39.99,35.54,13.58,75.29,3.75,1015.46,0,50.03,9.52,1107.04,189.95,inf
478.18,9.56,5,4000.0,18,gas,58.0,7.5,78.25,6.0,1012.25,1307.88,1,male,48,15,proactive,6,62.0,35.54,13.58,75.29,3.75,1015.46,0,50.02,26.57,1062.9,372.0,3.2
368.7,7.37,6,6000.0,16,gas,58.5,7.0,78.0,6.0,1009.5,1299.54,0,male,42,12,proactive,4,57.63,35.54,13.58,75.29,3.75,1015.46,0,50.03,23.04,1059.5,345.78,3.5
1156.15,23.12,8,4000.0,22,Unknown,72.0,6.0,69.5,6.0,1010.0,1307.88,1,female,41,12,conservative,8,46.84,35.54,13.58,75.29,3.75,1015.46,0,50.01,52.55,944.04,281.04,3.42
932.44,18.65,11,3000.0,17,gas,59.25,9.75,75.25,6.0,1011.25,1299.54,0,male,47,22,conservative,4,38.25,35.54,13.58,75.29,3.75,1015.46,0,50.0,54.85,1022.15,229.5,2.14
713.2,14.26,11,6000.0,25,diesel,61.0,7.75,75.75,4.75,1012.5,1299.54,0,male,56,30,proactive,9,60.29,35.54,13.58,75.29,3.75,1015.46,0,50.01,28.53,1028.94,286.38,1.87
584.86,11.7,9,10000.0,20,gas,53.25,2.5,75.25,6.0,1013.75,1307.88,1,male,53,15,proactive,8,60.54,35.54,13.58,75.29,3.75,1015.46,0,49.99,29.24,1022.15,363.24,3.53
329.14,6.58,8,3000.0,17,gas,56.0,3.5,74.5,6.0,1015.5,1307.88,1,male,53,19,proactive,9,58.62,35.54,13.58,75.29,3.75,1015.46,1,50.02,19.36,1011.96,351.72,2.79
289.42,5.79,13,15000.0,23,diesel,63.5,6.5,86.0,6.0,1011.5,1316.21,2,male,42,7,conservative,7,49.63,35.54,13.58,75.29,3.75,1015.46,0,49.99,12.58,1168.17,297.78,6.0
157.29,3.15,12,3000.0,25,diesel,53.5,2.75,89.5,4.25,1002.5,1307.88,1,male,48,14,proactive,4,59.18,35.54,13.58,75.29,3.75,1015.46,0,49.93,6.29,1215.71,251.52,3.43
439.82,8.8,8,15000.0,24,diesel,55.5,6.0,89.25,6.0,1008.5,1307.88,1,male,50,4,conservative,8,43.06,35.54,13.58,75.29,3.75,1015.46,0,49.98,18.33,1212.31,258.36,12.5
381.21,7.62,13,3000.0,16,gas,56.0,5.5,78.0,6.0,1012.0,1324.54,3,male,41,10,conservative,2,50.52,35.54,13.58,75.29,3.75,1015.46,1,50.03,23.83,1059.5,303.12,4.1
660.09,13.2,11,6000.0,17,gas,72.0,8.25,82.25,6.0,1011.0,1316.21,2,male,51,29,proactive,8,59.03,35.54,13.58,75.29,3.75,1015.46,1,50.01,38.83,1117.23,354.18,1.76
873.53,17.47,7,15000.0,22,diesel,53.5,7.75,74.5,5.0,1015.25,1307.88,1,male,37,3,proactive,2,61.74,35.54,13.58,75.29,3.75,1015.46,1,50.0,39.71,1011.96,308.7,12.33
664.67,13.29,11,3000.0,21,diesel,65.25,9.5,71.75,6.0,1013.0,1307.88,1,male,43,14,conservative,5,55.36,35.54,13.58,75.29,3.75,1015.46,1,50.01,31.65,974.6,332.16,3.07
342.19,6.84,11,15000.0,23,diesel,65.0,5.75,71.25,6.0,1012.25,1307.88,1,male,56,18,proactive,7,58.74,35.54,13.58,75.29,3.75,1015.46,0,50.03,14.88,967.81,352.44,3.11
924.53,18.49,11,4000.0,28,diesel,51.0,6.0,82.75,6.0,1013.25,1324.54,3,male,50,9,Unknown,8,63.54,35.54,13.58,75.29,3.75,1015.46,0,50.0,33.02,1124.02,381.24,5.56
454.49,9.09,8,3000.0,26,diesel,56.0,3.5,82.75,4.75,1013.25,1316.21,2,male,55,12,conservative,4,33.15,35.54,13.58,75.29,3.75,1015.46,0,50.0,17.48,1124.02,157.46,4.58
770.99,15.42,9,20000.0,20,gas,53.25,12.75,81.75,3.5,1006.5,1670.17,2,male,44,9,conservative,4,52.1,7.92,4.88,80.75,5.0,1029.5,0,50.0,38.55,398.53,182.35,4.89
814.7,16.29,10,15000.0,20,diesel,35.25,8.5,87.0,6.0,1004.25,1661.83,1,male,46,0,proactive,8,63.52,7.92,4.88,80.75,5.0,1029.5,0,50.01,40.74,424.12,381.12,inf
1000.56,20.01,10,8501.88,21,diesel,26.5,4.25,81.25,6.0,1016.5,1661.83,1,male,55,13,conservative,6,43.37,7.92,4.88,80.75,5.0,1029.5,0,50.0,47.65,396.09,260.22,4.23
493.35,9.87,11,3000.0,17,gas,50.5,8.25,89.25,4.75,1014.75,1678.5,3,female,44,13,conservative,6,44.74,7.92,4.88,80.75,5.0,1029.5,0,49.98,29.02,435.09,212.52,3.38
757.39,15.15,10,6000.0,23,diesel,21.5,3.0,74.0,6.0,1031.0,1670.17,2,male,47,6,conservative,7,45.03,7.92,4.88,80.75,5.0,1029.5,1,49.99,32.93,360.75,270.18,7.83
442.12,8.84,11,4000.0,16,gas,31.5,15.5,94.5,2.75,1008.25,1653.5,0,male,54,18,proactive,6,56.12,7.92,4.88,80.75,5.0,1029.5,0,50.01,27.63,460.69,154.33,3.0
1162.96,23.26,12,8501.88,22,gas,35.5,12.0,92.75,6.0,1016.75,1661.83,1,female,41,12,proactive,6,60.42,7.92,4.88,80.75,5.0,1029.5,0,50.0,52.86,452.16,362.52,3.42
548.97,10.98,10,4000.0,15,gas,42.75,12.0,91.5,6.0,1010.0,1678.5,3,male,41,16,proactive,7,58.1,7.92,4.88,80.75,5.0,1029.5,0,50.0,36.6,446.06,348.6,2.56
864.59,17.29,9,8501.88,22,gas,64.75,5.0,44.5,6.0,1014.0,1661.83,1,male,48,0,conservative,3,42.15,7.92,4.88,80.75,5.0,1029.5,1,50.01,39.3,216.94,252.9,inf
1016.07,20.32,10,3000.0,28,diesel,59.0,11.5,73.25,6.0,1005.5,1653.5,0,male,44,11,proactive,4,61.32,7.92,4.88,80.75,5.0,1029.5,0,50.0,36.29,357.09,367.92,4.0
768.36,15.37,12,3000.0,28,diesel,58.0,12.5,36.25,6.0,1013.75,1653.5,0,male,51,11,proactive,4,62.62,7.92,4.88,80.75,5.0,1029.5,0,49.99,27.44,176.72,375.72,4.64
776.33,15.53,10,6000.0,26,diesel,55.0,9.0,80.75,6.0,999.5,1653.5,0,male,50,10,conservative,4,35.29,7.92,4.88,80.75,5.0,1029.5,0,49.99,29.86,393.66,211.74,5.0
755.21,15.1,9,15000.0,17,gas,52.5,8.5,83.75,6.0,1006.0,1670.17,2,male,54,25,conservative,7,48.23,7.92,4.88,80.75,5.0,1029.5,0,50.01,44.42,408.28,289.38,2.16
827.24,16.54,10,10000.0,19,gas,47.25,12.5,68.5,3.75,1007.0,1661.83,1,male,50,13,conservative,6,45.07,7.92,4.88,80.75,5.0,1029.5,0,50.01,43.54,333.94,169.01,3.85
465.05,9.3,7,4000.0,22,diesel,68.5,5.25,46.75,6.0,1016.75,1661.83,1,male,50,10,conservative,7,49.21,7.92,4.88,80.75,5.0,1029.5,0,50.01,21.14,227.91,295.26,5.0
616.25,12.32,11,15000.0,27,diesel,60.0,5.75,60.0,6.0,1017.5,1661.83,1,male,47,13,conservative,4,39.39,7.92,4.88,80.75,5.0,1029.5,1,50.02,22.82,292.5,236.34,3.62
740.01,14.8,10,8501.88,21,diesel,58.25,5.0,74.25,3.0,1015.5,1670.17,2,male,59,18,conservative,6,44.91,7.92,4.88,80.75,5.0,1029.5,0,50.0,35.24,361.97,134.73,3.28
833.76,16.68,9,6000.0,20,gas,50.0,11.0,73.5,3.25,1011.75,1653.5,0,male,43,9,proactive,3,60.19,7.92,4.88,80.75,5.0,1029.5,0,49.99,41.69,358.31,195.62,4.78
1037.5,20.75,9,20000.0,18,gas,51.5,12.5,42.5,6.0,1018.75,1653.5,0,male,45,10,conservative,2,44.95,7.92,4.88,80.75,5.0,1029.5,1,50.0,57.64,207.19,269.7,4.5
968.56,19.37,7,10000.0,25,diesel,44.5,5.0,36.5,6.0,1020.0,1653.5,0,male,48,10,conservative,7,47.36,7.92,4.88,80.75,5.0,1029.5,1,50.0,38.74,177.94,284.16,4.8
781.41,15.63,11,3000.0,18,diesel,67.25,6.0,59.25,6.0,1018.0,1653.5,0,male,46,13,proactive,6,64.48,7.92,4.88,80.75,5.0,1029.5,0,49.99,43.41,288.84,386.88,3.54
1115.83,22.32,13,8501.88,18,gas,60.0,4.0,65.0,3.5,1012.0,1653.5,0,male,43,4,conservative,8,45.29,7.92,4.88,80.75,5.0,1029.5,0,49.99,61.99,316.88,158.51,10.75
863.47,17.27,13,4000.0,14,gas,54.25,3.75,79.5,4.0,1015.5,1661.83,1,male,46,15,Unknown,4,61.52,7.92,4.88,80.75,5.0,1029.5,0,50.0,61.68,387.56,246.08,3.07
493.44,9.87,10,20000.0,18,gas,40.5,11.5,89.5,3.25,1011.75,1678.5,3,male,54,16,conservative,6,35.84,7.92,4.88,80.75,5.0,1029.5,0,49.99,27.41,436.31,116.48,3.38
966.04,19.32,9,3000.0,18,gas,48.5,11.5,60.0,5.25,1010.75,1695.17,5,male,37,6,Unknown,3,63.95,7.92,4.88,80.75,5.0,1029.5,0,50.0,53.67,292.5,335.74,6.17
433.01,8.66,11,3000.0,19,gas,35.5,4.5,84.75,3.5,1014.25,1815.88,1,male,44,7,conservative,4,39.18,23.0,10.42,55.12,6.0,1031.04,0,50.0,22.79,882.81,137.13,6.29
1177.33,23.55,12,15000.0,21,diesel,48.75,10.25,76.5,5.75,1012.0,1815.88,1,male,42,10,conservative,7,47.41,23.0,10.42,55.12,6.0,1031.04,0,49.99,56.06,796.88,272.61,4.2
618.75,12.38,7,3000.0,25,diesel,22.75,11.25,84.75,3.75,1010.25,1815.88,1,male,43,10,proactive,4,61.8,23.0,10.42,55.12,6.0,1031.04,0,49.98,24.75,882.81,231.75,4.3
905.49,18.11,9,15000.0,19,gas,28.5,5.75,76.5,6.0,1022.25,1815.88,1,male,52,26,conservative,9,39.16,23.0,10.42,55.12,6.0,1031.04,0,50.0,47.66,796.88,234.96,2.0
444.02,8.88,10,3000.0,24,diesel,32.0,6.5,84.5,6.0,1018.0,1815.88,1,male,47,18,proactive,6,61.4,23.0,10.42,55.12,6.0,1031.04,0,50.0,18.5,880.21,368.4,2.61
1077.52,21.55,10,15000.0,21,diesel,49.0,3.75,68.25,6.0,1017.5,1832.54,3,male,47,10,proactive,8,61.46,23.0,10.42,55.12,6.0,1031.04,0,50.0,51.31,710.94,368.76,4.7
442.12,8.84,11,20000.0,29,diesel,31.5,15.5,94.5,2.75,1008.25,1824.21,2,male,48,2,conservative,7,42.86,23.0,10.42,55.12,6.0,1031.04,0,50.01,15.25,984.38,117.86,24.0
786.66,15.73,9,6000.0,26,diesel,55.5,11.75,93.5,5.25,1001.75,1807.54,0,male,53,19,conservative,4,54.06,23.0,10.42,55.12,6.0,1031.04,0,50.01,30.26,973.96,283.82,2.79
193.12,3.86,9,4000.0,17,gas,35.0,11.25,49.25,6.0,1020.25,1807.54,0,male,50,10,conservative,8,41.03,23.0,10.42,55.12,6.0,1031.04,1,50.03,11.36,513.02,246.18,5.0
631.07,12.62,6,10000.0,16,gas,51.75,4.25,59.5,6.0,1021.0,1807.54,0,female,56,15,proactive,5,61.81,23.0,10.42,55.12,6.0,1031.04,0,50.01,39.44,619.79,370.86,3.73
558.82,11.18,10,15000.0,22,diesel,64.75,8.25,49.0,6.0,1011.5,1815.88,1,male,42,16,conservative,4,39.1,23.0,10.42,55.12,6.0,1031.04,1,49.98,25.4,510.42,234.6,2.62
378.61,7.57,12,15000.0,24,diesel,54.0,8.25,88.0,3.75,1002.25,1832.54,3,male,53,22,proactive,8,58.38,23.0,10.42,55.12,6.0,1031.04,0,50.01,15.78,916.67,218.92,2.41
791.08,15.82,10,8501.88,21,diesel,44.25,9.25,95.75,5.5,1012.75,1815.88,1,male,38,4,conservative,8,44.35,23.0,10.42,55.12,6.0,1031.04,0,50.01,37.67,997.4,243.92,9.5
408.98,8.18,8,4000.0,22,diesel,61.5,8.5,76.25,6.0,1014.75,1807.54,0,male,45,12,conservative,6,39.05,23.0,10.42,55.12,6.0,1031.04,0,50.0,18.59,794.27,234.3,3.75
989.85,19.8,9,3000.0,22,diesel,41.25,9.25,78.75,6.0,1014.5,1807.54,0,male,43,4,proactive,2,61.57,23.0,10.42,55.12,6.0,1031.04,0,49.99,44.99,820.31,369.42,10.75
520.28,10.41,10,10000.0,14,gas,59.5,14.5,91.75,3.75,1008.75,1815.88,1,male,45,15,conservative,5,46.58,23.0,10.42,55.12,6.0,1031.04,0,49.98,37.16,955.73,174.68,3.0
980.64,19.61,11,10000.0,18,gas,65.5,14.75,82.75,5.0,1007.75,1849.21,5,male,39,6,proactive,7,57.65,23.0,10.42,55.12,6.0,1031.04,0,50.01,54.48,861.98,288.25,6.5
113.1,2.26,8,3000.0,25,diesel,61.5,5.0,82.25,5.5,1013.0,1807.54,0,male,48,3,proactive,3,60.85,23.0,10.42,55.12,6.0,1031.04,0,50.04,4.52,856.77,334.68,16.0
576.9,11.54,8,4000.0,17,gas,61.5,9.5,78.75,5.5,1012.0,1815.88,1,male,45,11,proactive,5,63.3,23.0,10.42,55.12,6.0,1031.04,0,49.99,33.94,820.31,348.15,4.09
364.33,7.29,9,20000.0,25,diesel,69.5,7.0,75.25,6.0,1018.25,1815.88,1,male,41,7,proactive,2,57.07,23.0,10.42,55.12,6.0,1031.04,1,49.98,14.57,783.85,342.42,5.86
512.74,10.25,13,4000.0,20,gas,50.0,7.25,80.0,5.75,1012.5,1815.88,1,male,46,12,conservative,5,49.89,23.0,10.42,55.12,6.0,1031.04,0,50.02,25.64,833.33,286.87,3.83
1096.97,21.94,9,6000.0,24,diesel,63.5,15.5,68.75,5.25,1006.0,1807.54,0,male,49,9,proactive,2,59.77,23.0,10.42,55.12,6.0,1031.04,0,50.0,45.71,716.15,313.79,5.44
1057.44,21.15,10,8501.88,25,diesel,54.5,9.5,83.75,3.5,1018.5,1824.21,2,male,43,12,proactive,6,59.66,23.0,10.42,55.12,6.0,1031.04,1,50.0,42.3,872.4,208.81,3.58
1163.16,23.26,9,8501.88,17,gas,55.75,7.75,92.0,6.0,1016.75,1815.88,1,male,54,17,proactive,8,61.52,23.0,10.42,55.12,6.0,1031.04,0,50.01,68.42,958.33,369.12,3.18
723.35,14.47,10,15000.0,26,diesel,52.75,9.75,87.5,3.5,1013.0,1815.88,1,male,50,17,conservative,6,45.29,23.0,10.42,55.12,6.0,1031.04,1,49.99,27.82,911.46,158.51,2.94
420.95,8.42,9,15000.0,28,diesel,73.0,10.5,89.75,6.0,1014.5,1832.54,3,male,32,6,conservative,8,56.84,23.0,10.42,55.12,6.0,1031.04,0,49.99,15.03,934.9,341.04,5.33
528.34,10.57,9,4000.0,19,gas,44.5,7.0,88.0,2.75,1018.0,1807.54,0,male,44,19,proactive,7,61.94,23.0,10.42,55.12,6.0,1031.04,0,49.98,27.81,916.67,170.33,2.32
559.02,11.18,10,10000.0,24,diesel,66.5,8.75,82.0,6.0,1020.0,1815.88,1,male,41,15,proactive,4,56.33,23.0,10.42,55.12,6.0,1031.04,1,50.0,23.29,854.17,337.98,2.73
745.32,14.91,12,10000.0,16,gas,63.0,5.75,82.0,5.25,1016.25,1807.54,0,male,45,13,proactive,6,59.23,23.0,10.42,55.12,6.0,1031.04,0,49.99,46.58,854.17,310.96,3.46
543.35,10.87,8,10000.0,21,gas,59.75,7.0,86.0,5.5,1015.0,1807.54,0,male,46,12,proactive,5,60.46,23.0,10.42,55.12,6.0,1031.04,0,49.99,25.87,895.83,332.53,3.83
257.16,5.14,10,6000.0,16,gas,50.0,7.5,93.75,5.75,1007.25,1807.54,0,male,47,9,proactive,8,61.06,23.0,10.42,55.12,6.0,1031.04,0,50.03,16.07,976.56,351.1,5.22
629.9,12.6,9,6000.0,21,diesel,58.5,6.25,92.75,4.75,1007.0,1824.21,2,male,51,21,conservative,9,39.03,23.0,10.42,55.12,6.0,1031.04,1,49.99,30.0,966.15,185.39,2.43
452.19,9.04,10,15000.0,15,gas,42.0,6.25,90.25,6.0,1011.75,1746.42,0,male,47,16,conservative,4,42.6,40.5,10.25,78.42,6.0,1021.33,0,50.02,30.15,925.06,255.6,2.94
167.91,3.36,9,6000.0,23,diesel,29.5,11.25,76.0,6.0,1013.5,1771.42,3,female,56,19,proactive,4,62.13,40.5,10.25,78.42,6.0,1021.33,0,49.97,7.3,779.0,372.78,2.95
416.87,8.34,8,10000.0,19,gas,37.5,6.0,78.75,6.0,1021.5,1754.75,1,male,55,23,proactive,4,59.04,40.5,10.25,78.42,6.0,1021.33,0,49.98,21.94,807.19,354.24,2.39
313.89,6.28,10,10000.0,23,diesel,53.0,5.5,75.5,4.75,1019.75,1754.75,1,male,40,6,conservative,4,49.74,40.5,10.25,78.42,6.0,1021.33,1,49.98,13.65,773.88,236.26,6.67
1162.96,23.26,8,3000.0,21,diesel,35.5,12.0,92.75,6.0,1016.75,1779.75,4,male,57,18,conservative,7,43.92,40.5,10.25,78.42,6.0,1021.33,0,50.0,55.38,950.69,263.52,3.17
786.66,15.73,9,4000.0,23,diesel,55.5,11.75,93.5,5.25,1001.75,1746.42,0,male,48,17,proactive,4,56.82,40.5,10.25,78.42,6.0,1021.33,0,50.01,34.2,958.38,298.3,2.82
503.04,10.06,8,15000.0,18,gas,50.0,13.25,90.0,3.5,1018.0,1746.42,0,male,45,14,conservative,6,38.98,40.5,10.25,78.42,6.0,1021.33,0,50.0,27.95,922.5,136.43,3.21
620.9,12.42,8,10000.0,25,diesel,43.25,15.0,67.25,3.5,1020.5,1754.75,1,male,47,12,proactive,4,58.98,40.5,10.25,78.42,6.0,1021.33,0,49.99,24.84,689.31,206.43,3.92
445.74,8.91,10,10000.0,24,diesel,50.0,6.5,47.0,6.0,1021.5,1754.75,1,male,49,27,conservative,6,51.78,40.5,10.25,78.42,6.0,1021.33,1,50.03,18.57,481.75,310.68,1.81
516.0,10.32,11,15000.0,20,gas,73.0,11.0,43.0,5.25,1011.25,1754.75,1,male,44,10,proactive,8,65.56,40.5,10.25,78.42,6.0,1021.33,0,50.0,25.8,440.75,344.19,4.4
408.23,8.16,8,4000.0,16,gas,56.0,11.5,87.75,5.75,1011.5,1754.75,1,male,46,13,proactive,8,60.13,40.5,10.25,78.42,6.0,1021.33,1,50.03,25.51,899.44,345.75,3.54
477.91,9.56,12,15000.0,18,gas,38.0,12.25,54.25,6.0,1020.25,1746.42,0,male,45,3,conservative,4,43.94,40.5,10.25,78.42,6.0,1021.33,0,49.99,26.55,556.06,263.64,15.0
35.67,0.71,6,6000.0,17,gas,50.5,6.25,87.0,6.0,1017.25,1754.75,1,male,51,14,proactive,5,58.7,40.5,10.25,78.42,6.0,1021.33,0,50.24,2.1,891.75,352.2,3.64
408.0,8.16,12,6000.0,16,gas,55.0,8.75,82.75,6.0,1017.5,1754.75,1,male,50,15,conservative,6,41.8,40.5,10.25,78.42,6.0,1021.33,0,50.0,25.5,848.19,250.8,3.33
474.14,9.48,10,4000.0,22,diesel,55.0,4.25,80.25,3.25,1012.0,1754.75,1,male,42,-3,proactive,8,61.59,40.5,10.25,78.42,6.0,1021.33,0,50.01,21.55,822.56,200.17,-14.0
220.48,4.41,5,3000.0,20,Unknown,51.5,15.0,85.75,4.5,1011.75,1746.42,0,male,61,19,conservative,7,45.94,40.5,10.25,78.42,6.0,1021.33,1,50.0,11.02,878.94,206.73,3.21
1019.19,20.38,10,3000.0,19,gas,54.25,8.5,83.75,6.0,1012.75,1763.08,2,male,48,18,conservative,6,34.5,40.5,10.25,78.42,6.0,1021.33,1,50.01,53.64,858.44,207.0,2.67
349.44,6.99,8,10000.0,15,gas,54.25,8.75,84.25,6.0,1017.5,1754.75,1,male,50,14,proactive,4,59.89,40.5,10.25,78.42,6.0,1021.33,0,49.99,23.3,863.56,359.34,3.57
625.54,12.51,14,10000.0,22,diesel,52.0,8.0,54.5,6.0,1023.0,1763.08,2,male,47,14,proactive,4,60.89,40.5,10.25,78.42,6.0,1021.33,0,50.0,28.43,558.62,365.34,3.36
855.84,17.12,10,4000.0,24,diesel,65.5,3.5,72.5,4.5,1008.75,1763.08,2,male,49,8,conservative,8,42.63,40.5,10.25,78.42,6.0,1021.33,0,49.99,35.66,743.12,191.84,6.12
775.88,15.52,11,10000.0,17,gas,48.5,8.25,59.5,6.0,1020.5,1771.42,3,female,51,19,conservative,7,47.11,40.5,10.25,78.42,6.0,1021.33,0,49.99,45.64,609.88,282.66,2.68
428.56,8.57,10,4000.0,21,diesel,55.5,4.25,63.0,6.0,1026.5,1763.08,2,male,41,10,proactive,7,62.65,40.5,10.25,78.42,6.0,1021.33,1,50.01,20.41,645.75,375.9,4.1
345.86,6.92,11,3000.0,23,diesel,56.0,14.5,83.5,6.0,1016.5,1763.08,2,male,44,11,conservative,8,51.4,40.5,10.25,78.42,6.0,1021.33,0,49.98,15.04,855.88,308.4,4.0
601.38,12.03,10,15000.0,26,diesel,61.25,12.0,88.0,6.0,1016.75,1763.08,2,male,46,6,proactive,2,58.63,40.5,10.25,78.42,6.0,1021.33,0,49.99,23.13,902.0,351.78,7.67
336.06,6.72,9,10000.0,15,gas,64.0,15.5,89.25,6.0,1010.25,1771.42,3,male,42,-5,conservative,3,50.49,40.5,10.25,78.42,6.0,1021.33,0,50.01,22.4,914.81,302.94,-8.4
271.3,5.43,10,4000.0,25,diesel,52.0,8.0,93.75,5.25,1011.0,1754.75,1,male,56,27,conservative,7,46.85,40.5,10.25,78.42,6.0,1021.33,0,49.96,10.85,960.94,245.96,2.07
451.31,9.03,7,6000.0,21,diesel,44.5,9.25,56.5,6.0,1024.5,1746.42,0,male,41,16,conservative,6,46.28,40.5,10.25,78.42,6.0,1021.33,0,49.98,21.49,579.12,277.68,2.56
